"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"15.04.2021","1.668,60","1.600,00","1.671,00","1.592,60","1,41M","3,52%"
"14.04.2021","1.611,80","1.642,00","1.647,60","1.596,80","1,33M","-1,25%"
"13.04.2021","1.632,20","1.609,00","1.650,00","1.605,00","2,22M","1,52%"
"12.04.2021","1.607,80","1.534,60","1.610,00","1.530,80","1,59M","4,55%"
"09.04.2021","1.537,80","1.555,00","1.558,00","1.525,20","837,25K","-0,98%"
"08.04.2021","1.553,00","1.537,00","1.556,20","1.521,20","1,28M","2,05%"
"07.04.2021","1.521,80","1.490,00","1.533,00","1.467,20","2,24M","1,25%"
"06.04.2021","1.503,00","1.510,20","1.527,80","1.493,00","1,48M","-0,32%"
"05.04.2021","1.507,80","1.529,80","1.529,80","1.497,20","767,91K","-1,33%"
"02.04.2021","1.528,20","1.510,00","1.531,40","1.503,00","537,78K","1,26%"
"01.04.2021","1.509,20","1.540,00","1.560,00","1.492,40","2,18M","-1,66%"
"31.03.2021","1.534,60","1.481,00","1.553,20","1.477,20","2,30M","3,65%"
"30.03.2021","1.480,60","1.452,20","1.486,20","1.450,00","1,57M","2,73%"
"29.03.2021","1.441,20","1.422,00","1.451,80","1.413,20","2,36M","1,05%"
"26.03.2021","1.426,20","1.398,00","1.429,00","1.398,00","1,76M","2,12%"
"25.03.2021","1.396,60","1.402,00","1.420,60","1.375,00","1,88M","-0,07%"
"24.03.2021","1.397,60","1.388,00","1.413,60","1.362,40","1,13M","1,38%"
"23.03.2021","1.378,60","1.415,00","1.415,00","1.371,60","1,33M","-2,35%"
"22.03.2021","1.411,80","1.425,00","1.425,00","1.403,60","743,68K","-0,76%"
"19.03.2021","1.422,60","1.417,40","1.441,80","1.407,20","1,89M","0,79%"
"18.03.2021","1.411,40","1.420,60","1.440,60","1.406,20","999,90K","-0,40%"
"17.03.2021","1.417,00","1.431,00","1.440,60","1.414,40","1,06M","-1,27%"
"16.03.2021","1.435,20","1.444,40","1.445,60","1.410,00","1,28M","-0,07%"
"15.03.2021","1.436,20","1.398,80","1.450,80","1.398,00","1,69M","2,00%"
"12.03.2021","1.408,00","1.369,00","1.414,40","1.350,00","1,90M","3,45%"
"11.03.2021","1.361,00","1.344,60","1.366,80","1.339,80","1,27M","1,99%"
"10.03.2021","1.334,40","1.310,00","1.340,00","1.301,40","1,42M","1,43%"
"09.03.2021","1.315,60","1.345,00","1.350,60","1.286,60","2,11M","-1,75%"
"05.03.2021","1.339,00","1.340,60","1.341,20","1.321,60","1,11M","0,45%"
"04.03.2021","1.333,00","1.377,40","1.380,20","1.327,20","1,37M","-3,08%"
"03.03.2021","1.375,40","1.358,00","1.381,00","1.358,00","1,51M","1,13%"
"02.03.2021","1.360,00","1.364,60","1.380,00","1.351,20","1,11M","-0,50%"
"01.03.2021","1.366,80","1.350,00","1.374,40","1.328,60","1,24M","1,73%"
"26.02.2021","1.343,60","1.330,00","1.368,20","1.325,80","2,51M","0,19%"
"25.02.2021","1.341,00","1.306,00","1.363,40","1.305,80","2,35M","2,81%"
"24.02.2021","1.304,40","1.324,40","1.330,00","1.292,40","1,29M","-2,26%"
"22.02.2021","1.334,60","1.320,00","1.345,60","1.303,80","1,56M","1,74%"
"20.02.2021","1.311,80","1.312,00","1.320,00","1.299,00","234,89K","0,26%"
"19.02.2021","1.308,40","1.280,60","1.319,40","1.271,00","984,72K","2,15%"
"18.02.2021","1.280,80","1.291,00","1.294,60","1.275,00","961,94K","-0,94%"
"17.02.2021","1.293,00","1.301,00","1.305,00","1.286,00","945,93K","-0,61%"
"16.02.2021","1.301,00","1.289,80","1.303,00","1.280,40","940,53K","1,03%"
"15.02.2021","1.287,80","1.290,00","1.299,20","1.277,00","880,35K","0,05%"
"12.02.2021","1.287,20","1.275,60","1.289,80","1.247,60","982,82K","0,78%"
"11.02.2021","1.277,20","1.281,00","1.284,80","1.273,40","527,06K","-0,45%"
"10.02.2021","1.283,00","1.285,00","1.295,60","1.275,00","823,48K","-0,36%"
"09.02.2021","1.287,60","1.302,80","1.304,00","1.281,60","785,97K","-0,68%"
"08.02.2021","1.296,40","1.288,00","1.306,40","1.285,00","1,30M","0,73%"
"05.02.2021","1.287,00","1.306,80","1.308,00","1.277,00","1,16M","-0,97%"
"04.02.2021","1.299,60","1.287,40","1.313,00","1.283,60","1,79M","1,21%"
"03.02.2021","1.284,00","1.293,20","1.298,60","1.272,80","822,35K","-0,23%"
"02.02.2021","1.287,00","1.287,80","1.299,40","1.280,20","1,07M","0,67%"
"01.02.2021","1.278,40","1.271,60","1.285,00","1.263,80","1,25M","1,24%"
"29.01.2021","1.262,80","1.275,00","1.281,80","1.252,60","1,90M","-1,31%"
"28.01.2021","1.279,60","1.275,00","1.288,80","1.263,20","1,43M","-0,08%"
"27.01.2021","1.280,60","1.326,00","1.333,40","1.273,20","2,02M","-2,70%"
"26.01.2021","1.316,20","1.309,20","1.327,20","1.295,00","929,47K","0,24%"
"25.01.2021","1.313,00","1.328,00","1.337,00","1.290,80","1,66M","-0,56%"
"22.01.2021","1.320,40","1.336,00","1.341,80","1.304,00","1,55M","-1,79%"
"21.01.2021","1.344,40","1.345,00","1.354,00","1.323,60","1,32M","0,33%"
"20.01.2021","1.340,00","1.340,60","1.352,60","1.333,00","1,05M","-0,03%"
"19.01.2021","1.340,40","1.363,00","1.365,20","1.335,20","1,00M","-0,55%"
"18.01.2021","1.347,80","1.352,00","1.361,40","1.313,00","1,70M","0,22%"
"15.01.2021","1.344,80","1.366,00","1.394,40","1.340,40","1,74M","-1,67%"
"14.01.2021","1.367,60","1.306,00","1.382,80","1.286,60","2,84M","3,95%"
"13.01.2021","1.315,60","1.332,00","1.343,80","1.303,00","1,47M","-1,29%"
"12.01.2021","1.332,80","1.346,00","1.361,60","1.318,00","1,34M","-1,36%"
"11.01.2021","1.351,20","1.372,00","1.384,60","1.324,40","1,42M","-1,31%"
"08.01.2021","1.369,20","1.333,00","1.384,80","1.332,80","1,69M","3,23%"
"06.01.2021","1.326,40","1.334,00","1.340,60","1.317,80","840,83K","-0,58%"
"05.01.2021","1.334,20","1.338,00","1.344,60","1.298,60","2,04M","-0,67%"
"04.01.2021","1.343,20","1.324,00","1.364,00","1.324,00","999,39K","1,51%"
