"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"13.04.2021","58,49","59,23","59,54","57,89","17,42M","-1,96%"
"12.04.2021","59,66","60,20","60,29","59,29","10,23M","-0,83%"
"09.04.2021","60,16","59,56","60,38","59,42","12,18M","0,12%"
"08.04.2021","60,09","60,36","60,75","58,81","19,02M","-1,22%"
"07.04.2021","60,83","61,86","61,87","60,69","17,17M","-1,79%"
"06.04.2021","61,94","60,50","63,44","60,44","39,52M","1,47%"
"05.04.2021","61,04","59,00","61,19","58,75","24,63M","5,61%"
"01.04.2021","57,80","57,92","58,22","57,03","17,78M","0,59%"
"31.03.2021","57,46","58,28","58,58","57,26","20,76M","-1,79%"
"30.03.2021","58,51","56,60","58,63","56,40","19,61M","4,59%"
"29.03.2021","55,94","56,08","57,20","55,74","16,06M","-1,03%"
"26.03.2021","56,52","57,01","57,34","55,35","16,36M","-0,14%"
"25.03.2021","56,60","54,60","56,82","54,25","16,18M","1,42%"
"24.03.2021","55,81","56,68","57,48","55,71","20,57M","-0,62%"
"23.03.2021","56,16","56,99","57,76","55,71","21,28M","-3,34%"
"22.03.2021","58,10","58,75","58,93","56,51","30,09M","-2,88%"
"19.03.2021","59,82","59,34","60,32","58,18","23,35M","0,93%"
"18.03.2021","59,27","60,06","62,24","58,88","34,84M","-1,30%"
"17.03.2021","60,05","57,24","60,12","57,15","23,75M","5,13%"
"16.03.2021","57,12","58,36","58,57","56,80","16,18M","-1,42%"
"15.03.2021","57,94","59,31","59,31","57,21","19,75M","-2,23%"
"12.03.2021","59,26","56,00","59,62","55,70","29,83M","5,20%"
"11.03.2021","56,33","56,87","57,17","55,94","20,24M","-0,88%"
"10.03.2021","56,83","55,00","56,95","54,88","22,76M","3,99%"
"09.03.2021","54,65","55,36","55,43","54,03","17,90M","-0,60%"
"08.03.2021","54,98","54,29","56,20","53,74","24,45M","2,29%"
"05.03.2021","53,75","52,59","53,99","50,48","25,19M","3,70%"
"04.03.2021","51,83","52,99","54,18","50,25","26,23M","-1,59%"
"03.03.2021","52,67","54,50","54,88","52,66","19,67M","-2,66%"
"02.03.2021","54,11","52,60","55,29","52,19","36,27M","2,99%"
"01.03.2021","52,54","52,41","52,82","51,82","15,39M","2,36%"
"26.02.2021","51,33","50,87","51,73","49,92","17,13M","1,44%"
"25.02.2021","50,60","52,70","52,93","50,55","20,63M","-4,35%"
"24.02.2021","52,90","51,95","53,21","51,29","18,37M","3,50%"
"23.02.2021","51,11","51,00","51,38","49,35","21,20M","-1,67%"
"22.02.2021","51,98","52,00","52,93","51,88","14,50M","-1,12%"
"19.02.2021","52,57","52,50","53,29","52,22","15,35M","0,79%"
"18.02.2021","52,16","52,56","52,62","51,60","17,62M","-1,38%"
"17.02.2021","52,89","52,84","53,33","52,08","14,31M","-1,07%"
"16.02.2021","53,46","53,71","53,99","53,22","18,54M","-0,26%"
"12.02.2021","53,60","53,00","54,19","52,96","15,32M","0,19%"
"11.02.2021","53,50","53,61","53,80","52,35","29,87M","-2,51%"
"10.02.2021","54,88","55,61","55,69","52,51","55,33M","-2,10%"
"09.02.2021","56,06","56,54","56,94","55,74","25,17M","-1,44%"
"08.02.2021","56,88","56,00","57,05","55,67","26,99M","4,54%"
"05.02.2021","54,41","54,82","55,05","54,15","17,25M","0,52%"
"04.02.2021","54,13","53,34","54,56","52,97","19,24M","-0,22%"
"03.02.2021","54,25","53,30","55,05","53,19","30,71M","2,90%"
"02.02.2021","52,72","52,30","52,98","51,96","20,46M","2,35%"
"01.02.2021","51,51","51,46","51,95","50,44","21,45M","1,64%"
"29.01.2021","50,68","50,70","51,78","49,96","26,47M","-0,71%"
"28.01.2021","51,04","49,88","53,00","49,56","37,57M","3,45%"
"27.01.2021","49,34","50,80","50,86","48,71","38,32M","-5,19%"
"26.01.2021","52,04","53,39","53,58","51,81","21,65M","-2,53%"
"25.01.2021","53,39","54,95","55,16","51,02","39,84M","-3,63%"
"22.01.2021","55,40","54,50","55,77","54,27","23,90M","0,58%"
"21.01.2021","55,08","56,33","56,97","54,76","39,89M","-1,40%"
"20.01.2021","55,86","56,23","56,60","54,85","47,43M","1,86%"
"19.01.2021","54,84","53,69","55,14","52,26","64,14M","9,75%"
"15.01.2021","49,97","51,30","51,40","49,26","25,29M","-3,03%"
"14.01.2021","51,53","49,50","51,87","49,33","36,84M","5,75%"
"13.01.2021","48,73","50,78","50,97","48,06","49,23M","1,90%"
"12.01.2021","47,82","46,30","48,95","45,65","63,89M","6,24%"
"11.01.2021","45,01","43,01","45,28","42,63","25,89M","4,53%"
"08.01.2021","43,06","43,31","43,49","42,31","18,43M","-0,60%"
"07.01.2021","43,32","43,98","43,98","42,96","13,63M","0,79%"
"06.01.2021","42,98","41,92","43,85","41,86","22,69M","3,17%"
"05.01.2021","41,66","40,06","41,84","40,04","18,05M","2,84%"
"04.01.2021","40,51","41,95","42,12","40,14","15,77M","-2,71%"
